station_code,name,lat,lon,type,nearest_town,warning_level,danger_level,frl,mwl,highest_flow_level
062-CDBNG-T,NARASIMHARAJAPURA,13.607777777777777,75.50861111111111,Base,,,,,,
062-DDASL,GIRIDIH,24.176111111111112,86.3411111111111,Base,,,,,,263.3
062-ERDBWN,Gopiballavpur,22.21972222222222,86.90472222222223,Base,,,,,,38.15
062-HGDDDN,Tehri Dam,30.37777777777778,78.47777777777777,Inflow,,,,830.0,835.0,830.0
062-LYDAGRA,SARDHUA,25.430555555555557,81.08361111111111,Base,,88.0,89.0,,,91.42
062-MBDNEW,Mojowari,25.540000000000003,92.985,Base,,,,,,118.5
062-MGD2LKN,Dulha Dhakia,28.00888888888889,79.79638888888888,Base,,,,,,151.872
062-MGD4PTN,KOSI BARRAGE,26.52,86.92,Inflow,,,,74.69,79.26,
062-MGD5PTN,Hisua,24.849722222222223,85.4675,Base,,87.83,88.83,,,89.43
062-TDSURAT,GAVACHI(VER),21.254444444444445,73.13,Base,,,,,,23.25
062-UBDDIB,GUTANG,27.572777777777777,95.36861111111111,Base,,114.5,115.5,,,118.9
063-CDBNG,Udalshe,15.415833333333333,74.15444444444445,Base,,29.0,30.0,,,33.5
063-LYDAGRA,LAHCHURAGHAT,25.333055555555557,79.28055555555555,Base,,178.0,179.0,,,176.71
063-MBDNEW,Bakalighat,26.05388888888889,93.18111111111112,Base,,,,,,98.15
063-MGD5PTN,Dobhi,24.530277777777776,84.91694444444445,Base,,146.6,147.6,,,148.02
063-UBDDIB,CHOWKHAMGHAT,27.847777777777775,96.02833333333334,Base,,159.8,160.8,,,161.74
064--ERDBWN,Karkari Road Bridge,22.96527777777778,85.53888888888889,Base,,,,,,184.65
064-LYDAGRA,BARCHA,25.139444444444443,80.47833333333334,Base,,126.7,127.7,,,129.4
064-MBDNEW,Rangaphar Siding,24.82638888888889,93.66083333333334,Base,,149.0,150.0,,,149.86
064-MDBURLA,BURLA,21.508333333333333,83.88305555555554,Base,,,,,,
064-MGD5PTN,Manpur,25.233055555555556,86.12277777777777,Base,,40.5,41.5,,,41.83
064-UBDDIB,CHANGWANTI,27.893333333333334,96.82833333333333,Base,,808.0,809.0,,,807.79
065-ERDBWN,Bolani,22.10527777777778,84.85055555555554,Base,,,,,,170.46
065-LYDAGRA,TIGHARA,24.298611111111114,79.965,Base,,302.0,303.0,,,306.5
065-MBDNEW,Chaklagaon,26.385277777777777,90.80666666666666,Base,,,,,,46.18
065-MDBURLA,DUDHAWA,20.323055555120145,81.6816666667335,Base,,,,,,
065-MGD5PTN,Banjari,24.665555555555553,83.99777777777778,Base,,123.89,124.89,,,125.89
065-UBDDIB,MOMPANI,28.043333333333337,96.44333333333334,Base,,448.5,449.5,,,452.2
066-ERDBWN,Bhadrak,21.067777777777778,86.50361111111111,Base,,,,,,13.93
066-MBDNEW,Khudrakhowa,26.306944444444444,90.75111111111111,Base,,,,,,42.82
066-MDBURLA,MURUMSILLI,20.611111111490164,81.68166666636755,Base,,,,,,
066-MGD5PTN,Udwantnagar,25.526944444444442,84.58638888888889,Base,,57.4,58.4,,,59.4
066-MGDLKN,Lucknow MGD-1,26.884444444444444,80.94888888888889,Base,,,,,,
066-UBDDIB,PARSHURAMKUND,27.87777777777778,96.35944444444443,Base,,293.5,294.5,,,295.91
067-ERDBWN,Keshdihi,21.540833333333335,86.20111111111112,Base,,,,,,317.79
067-MBDNEW,Tarabari,26.21833333333333,91.11472222222221,Base,,,,,,47.51
067-MGD5PTN,Bairiya,24.07,84.06555555555555,Base,,201.76,202.76,,,203.76
067-UBDDIB,JAIRAMPUR,27.33277777777778,96.05083333333333,Base,,179.15,180.15,,,184.74
068-ERDBWN,Bhejdih,21.476388888888888,86.2863888888889,Base,,,,,,293.41
068-MBDNEW,Kusumbil,26.41638888888889,90.11333333333333,Base,,,,,,48.2
068-MGD5PTN,Zamania,25.3,83.52805555555555,Base,,66.49,67.49,,,68.49
068-UBDDIB,MURKONGSELEK,27.778888888888886,95.29083333333332,Base,,120.86,121.86,,,120.27
069-ERDBWN,Rd.Bridge D/S of Chandil Dam,22.97083333333333,86.02083333333333,Base,,,,,,141.62
069-LYDAGRA,SEMARKHEDI,24.399722222222223,78.17805555555556,Base,,377.89,378.89,,,381.6
069-MBDNEW,South Salmara,25.888333333333332,90.01583333333333,Base,,,,,,29.17
069-MGD5PTN,Mahgama,24.979166666666664,87.32972222222222,Base,,68.15,69.15,,,70.36
070-DDASL,Maharo (Asanjor),24.32138888888889,87.20444444444445,Base,,,,,,
070-ERDBWN,Brahmnihalua,19.052500000000002,83.43527777777778,Base,,,,,,
070-LYD AGRA,MADIKHERA(ATAL SAGAR) DAM,25.555555555555557,77.85277777777777,Inflow,,,,346.25,346.85,
070-MBDNEW,Kakripara,25.511944444444445,89.87222222222222,Base,,,,,,24.2
070-MGD5PTN,Ahiro,25.934166666666666,87.15027777777779,Base,,51.3,52.3,,,52.85
070-UBDDIB,TAMEN,27.76,94.00888888888889,Base,,282.0,283.0,,,281.0
071-MBDNEW,Pohumara,26.481944444444444,91.11361111111111,Base,,,,,,44.76
071-MGD5PTN,Kathautiya,24.122222222222224,84.06333333333333,Base,,193.04,194.04,,,195.04
071-UBDDIB,TALIHA,28.233888888888888,94.1563888888889,Base,,337.986,338.986,,,314.6
072-ERDBWN,Seethanagaram,18.66222222222222,83.37027777777777,Base,,,,,,
072-MGD5PTN,Yadunathpur,24.522777777777776,83.58777777777777,Base,,146.14,147.14,,,149.35
072-UBDDIB,KOLORIANG,27.898888888888887,93.34305555555555,Base,,770.65,771.65,,,764.6
073-ERDBWN,Kolipal,21.43888888888889,85.18777777777778,Base,,,,,,
073-MGD5PTN,Indrapuri Barrage,24.75,84.16000000000001,Inflow,,,,108.23,108.23,
073-UBDDIB,GIRA (SIYUM),28.35777777777778,94.03583333333333,Base,,434.613,435.613,,,423.01
074-ERDBWN,Bara Ghagara,23.330555555555556,85.35888888888888,Base,,,,,,
074-MGD2LKN,Kalagarh Dam,29.52027777777778,78.75916666666667,Inflow,,,,365.3,366.2,
074-UBDDIB,ETALIN,28.60888888888889,95.86972222222222,Base,,638.0,639.0,,,636.14
075-ERDBWN,Kanke Rd. Bridge,23.45,85.31388888888888,Base,,,,,,
075-UBDDIB,EBRANLI,28.374166666666667,95.93166666666667,Base,,502.0,503.0,,,496.6
076-ERDBWN,Paradih,23.11388888888889,85.615,Base,,,,,,
076-UBDDIB,BOMJIR,28.157777777777778,95.66833333333334,Base,,203.0,204.0,,,203.9
077-ERDBWN,Saraikela Rd. Bridge,22.69361111111111,85.9786111111111,Base,,,,,,
077-UBDDIB,Doyang Hep Reservoir,26.22972222222222,94.26611111111112,Inflow,,,,333.0,,
078-ERDBWN,Dhurwa Dam,23.290000000000003,85.25277777777778,Base,,,,,,
078-UBDDIB,Pare HEP,27.236944444444447,93.81555555555555,Inflow,,,,245.15,246.215,
098-MGD-3VNS,Chunar,25.1325,82.88222222222221,Base,,71.78,72.78,,,75.35
35-MGD3VNS,Saidpur,25.53388888888889,83.22111111111111,Base,"",66.19,67.19,,,69.69
36-UBDDIB,Ranganadi NT Road crossing,27.204166666666666,94.05972222222222,Level,"",93.42,94.42,,,95.92
37-DDASL,BHAIRWA DAM,23.523055555555555,85.6725,Inflow,,,,,,
38-MGD3VNS,REWA,24.774444444444445,81.25972222222222,Base,"",262.5,263.0,,,266.16
38MGD5PTN,Batane,24.42,84.26,Inflow,"",,,232.85,226.618,
40- SRDCBE,KOTTATHARA,11.123333333333333,76.67944444444444,Base,,290.65,291.65,,,295.65
42-UBDDIB,ROING,28.15833333333333,95.845,Base,,444.0,445.0,,,440.7
42MGD5PTN,Annaraj Dam,24.05,83.81,Inflow,,,,252.44,,
43-UBDDIB,BILLE,28.45861111111111,94.68416666666667,Base,,348.0,349.0,,,345.7
43MGD5PTN,Amanat Barrage,24.01,84.47,Inflow,,,,274.39,269.9,
44-LGDHYD,GARIMILLAPALLI,18.446944444444444,79.70472222222223,Base,,,,,,158.38
45-LGDHYD,ELCHIREDDYPALLI (Peddavagu),18.040555555555557,80.715,Base,,,,,,
46-LGDHYD,NAGARAM,18.289166666666667,79.4738888888889,Base,,,,,,174.5
47-LGDHYD,Upper Indravati Dam,19.27611111111111,82.82833333333333,Inflow,,,,642.0,,
48-LGDHYD,Upper Kolab Dam ,18.788611111111113,82.60083333333333,Inflow,,,,858.0,,
49-LGDHYD,Jalaput dam (Machkund),18.453888888888887,82.54694444444445,Inflow,,,,838.2,,
50-LGDHYD,Balimela dam (Sileru),18.140277777777776,82.12277777777777,Inflow,,,,462.07,,
5635,65664,19.81638888888889,75.31305555555555,Inflow,,,,554.0,556.0,556.0
66,Sardar Sarovar Project_Gujarat Reservoir,21.82472222222222,73.74166666666667,Inflow,"",,,138.68,140.21,140.21
66-LYDAGRA,BADAUSA,25.239444444444445,80.66083333333334,Base,,116.25,117.25,,,116.8
738B031C,Chakki Bank,32.24861111111111,75.64916666666667,Base,,,,,,310.14
738B5DB2,Sirsa Khad,31.050555555555555,76.5975,Base,,,,,,277.96
738B967E,Pandoh Dam_BBMB,31.6725,77.06777777777778,Base,,,,,,896.64
738B98AC,Pong Dam_BBMB,31.970277777777778,75.94638888888889,Base,,,,,,433.13
738BB092,Bhakra Dam RL1700_BBMB,31.415555555555553,76.43472222222222,Base,,,,,,514.37
738BC8D0,Nangal_BBMB,31.3972222222222,76.3725,Base,,,,,,351.744
738C2916,Khab_BBMB,31.8233333333333,78.6708333333333,Base,,,,,,
738C34B2,Moin Bridge_BBMB,31.44,77.6277777777778,Base,,,,,,
738C3A60,Swan Khad,31.3569444444444,76.3102777777778,Base,,,,,,340.0
738C4CF0,ShahNehar Canal,31.949722222222224,75.89361111111111,Base,,,,,,
738C5154,UBDC at RD 77060,32.16444444444444,75.5625,Base,,,,,,
738C64CE,Dubbling Bridge_BBMB,31.863055555555558,78.60499999999999,Base,,,,,,
738C77B8,Bist Doab Canal ,30.991944444444446,76.51472222222222,Base,,,,,,
738C873C,Kahu_1,31.211944,76.781111,Base,,,,,,526.697
738C944A,Ballu Raina_BBMB,31.4136111111111,76.6097222222222,Base,,,,,,579.993
738C9A98,Beas at Naushera Mirthal,32.098333333333336,75.61138888888888,Base,,,,,,258.2
738CA1D0,Manali_BBMB,32.2341666666667,77.1883333333333,Base,,,,,,1830.0
738CAF02,Bhunter Beas_BBMB,31.88722222222222,77.14888888888889,Base,,,,,,1096.95
738CB2A6,RD 72000 Silt Ejector Escape,32.17583333333333,75.57,Base,,,,,,
738CC436,Mandi_BBMB,31.7130555555556,76.9333333333333,Base,,,,,,735.4
738CD740,Head Sirhind Feeder Mallawala,31.02722222222222,74.85055555555554,Base,,,,,,
738CD992,Bhunter on Parvati River_BBMB,31.89361111111111,77.14694444444446,Base,,,,,,1101.499
738CE2DA,Sainj _BBMB,31.7266666666667,77.2247222222222,Base,,,,,,975.319
738CEC08,Tirthan_BBMB,31.7225,77.2272222222222,Base,,,,,,974.12
738CF1AC,Sirhind Canal,30.984444444444446,76.5225,Base,,,,,,
738CFF7E,Slapper_BBMB,31.6677777777778,77.0558333333333,Base,,,,,,
738D03D2,Sukheti _BBMB,31.7008333333333,76.9438888888889,Base,,,,,,755.12
738D0D00,Jawali_BBMB,32.1466666666667,76.0244444444444,Base,,,,,,445.0
738D1E76,Nagrota Surian_BBMB,32.00555555555555,76.1563888888889,Base,,,,,,444.09
738D2BEC,,,,Base,,,,,,
738D3648,Lohand_BBMB,31.1752777777778,76.5705555555556,Base,,,,,,285.19
738D6634,Madhopur Headworks_BBMB,32.3669444444444,75.5994444444444,Base,,,,,,352.91
738D68E6,Harike Headworks_BBMB,31.1427777777778,74.9488888888889,Base,,,,,,211.58
738D85C6,Karcham Wangtu PH_BBMB,31.5447222222222,78.0108333333333,Base,,,,,,
7392996E,Kashmir Canal at Head_BBMB,32.38,75.6069444444444,Base,,,,,,349.46
7392A226,D/s Thein Dam (Gammon Bridge)_BBMB,32.4347222222222,75.7430555555556,Base,,,,,,421.0
7397907C,Savandapur,11.52138888888889,77.51,Base,,,,,,
73988598,Lakshmanpatti,10.498055555555554,77.94583333333334,Base,,,,,,219.8
ACHENCOIL,Achencoil,9.092377777777779,77.122,Base,,,,,,
ANK001,ANKUSHAPUR,18.352777777777778,79.63805555555557,Base,,,,,,181.41
ARIANKAVU,Ariankavu,8.975277777777778,77.14916666666667,Base,,,,,,
BARMUL,BARMUL,20.503055555555555,84.89027777777778,Base,,,,,,
BB000D6,PANCHARATNA,26.2094,90.5533,Base,"",,,,,36.65
BKA00D7,SONAPUR,26.120555555555555,91.97833333333334,Base,,,,,,55.5
BV000F5,DUDHNAI,25.980555555555554,90.79055555555556,Base,"",,,,,51.27
BV000FS,Dudhnoi,25.980555555555554,90.79055555555556,Base,,,,,,51.27
BY00045,KULSI,25.979166666666664,91.38583333333334,Base,"",,,,,55.59
CCN00J5,BENDRAHALLI,12.12888888888889,77.08305555555555,Base,,634.0,635.5,,,638.03
CD-NEW-02,Bhut Nallah,33.27166666666667,76.16638888888889,Base,,1786.07,1787.07,,,1788.07
CD-NEW-04,Kuriya Pul,33.37138888888889,75.72111111111111,Base,,97.5,98.0,,,98.6
CD-NEW-05,Kalnai Nallah,33.144444444444446,75.80305555555556,Base,,930.8,931.8,,,932.8
CD-NEW-06,Neeru Nallah,33.092222222222226,75.58944444444444,Base,,1073.33,1074.33,,,1075.33
CD-NEW-07,Dharmari,33.2625,74.83055555555555,Base,,584.0,584.5,,,585.04
CD-NEW-08,Bari Pattan,33.06944444444445,74.36555555555555,Base,,441.59,442.59,,,443.59
CD-NEW-09,Bardoh,32.915277777777774,74.42416666666666,Base,,281.655,282.655,,,283.655
CD-NEW-10,Basantar,32.5225,75.05333333333333,Base,,316.35,317.35,,,318.35
CD-NEW-11,Kathlour,32.245,75.43333333333334,Base,,266.303,267.303,,,268.303
CD-NEW-12,Dah,34.603611111111114,76.50555555555556,Base,,2757.565,2758.565,,,2759.57
CD-NEW-13,Shilikchey (Kargil),34.58638888888889,76.12416666666665,Base,,2616.37,2617.37,,,2618.37
CD-NEW-14,Chilling near Nimmu,34.15972222222222,77.32055555555556,Base,,3105.91,3106.91,,,3107.91
CD-NEW-15,Sanjak (Kanji Nallah),34.57490000000001,76.528,Base,,2815.76,2816.76,,,2817.76
CD-NEW-16,Upshi,33.82833333333333,77.81555555555555,Base,,3390.368,3391.368,,,3392.37
CD-NEW-17,Nimmu,34.17583333333333,77.32972222222222,Base,,3102.84,3103.84,,,3104.84
CD-NEW-18,Dumkhar,34.38027777777778,76.77361111111111,Base,,2971.59,2972.59,,,2973.59
CD-NEW-19,Khaltsi,34.32777777777778,76.84916666666666,Base,,3001.03,3002.03,,,3003.03
CD-NEW-20,Watchi,33.810138888888886,75.03138888888888,Base,,1593.29,1594.29,,,1595.29
CD-NEW-21,Rumshi,33.94947222222222,74.92972222222222,Base,,1587.91,1588.91,,,1589.91
CD-NEW-22,Arwani,33.79416666666666,75.0675,Base,,1592.89,1593.89,,,1594.89
CD-NEW-23,Kralpora,33.99722222222222,74.81361111111111,Base,,1592.3,1593.3,,,1594.3
CD-NEW-26,Sonmarg,34.30305555555555,75.26277777777777,Base,,2601.09,2602.09,,,2603.09
CD-NEW-27,Baramulla,34.20866666666667,74.33661111111111,Base,,1573.58,1574.58,,,1575.58
CD-NEW-29,Makora Pattan,32.18833333333333,75.3625,Base,,259.98,260.98,,,262.67
CD-NEW-30,Bainch,33.75833333333333,74.09555555555555,Base,,965.94,966.94,,,967.94
CD-NEW-32,Jalali Nallah,32.28638888888889,75.38361111111112,Base,,263.717,264.717,,,266.52
CD-NEW-33,Pindi Parolian,32.30138888888889,75.37638888888888,Base,,264.776,265.776,,,266.91
CD-NEW-35,Nyoma,33.19583333333333,78.60638888888889,Base,,4128.383,4129.383,,,4130.38
CD-NEW-36,Fatehpora,34.196,74.77,Base,,1583.65,1584.65,,,1585.65
CD-NEW-37,Latoo,34.592400000000005,75.9774,Base,,,,,,
CD-NEW-38,Kishanpur Manwal,32.776944444444446,75.14416666666668,Base,,440.65,441.65,,,442.65
CD-OLD-01,Sirshi,33.48166666666667,75.84916666666666,Base,,1669.54,1670.54,,,1671.54
CDJ34,Kateela,25.514722222222222,77.18166666666667,Base,,266.05,267.05,,,270.7
CDJ35,Jhalawar,24.590833333333332,76.18722222222223,Base,,303.0,304.0,,,312.3
CHAMPAKULAM,CHAMPAKULAM,9.403611111111111,76.41305555555556,Base,,,,,,
CHITRAKOOT,Chitrakoot,25.142222222222223,80.85472222222222,Base,,140.5,141.5,,,142.65
CW1PAR000963,OLAMATTOM,9.88861111111111,76.71722222222222,Base,,57.03,58.03,,,
CW1PRA000084,Aheri (Gudem Bridge) ,19.416666666666668,79.97222222222223,Base,,,,,,125.7
CW1VAR000466,KUTTIPPURAM,10.840833333333334,76.02222222222223,Level,,7.5,8.5,,,6.98
CW1WAR000036,Asegaon,20.033611111111114,76.95833333333334,Base,,,,,,496.1
CW1WAR000038,Tharnam,19.739444444444445,78.56444444444445,Base,,,,,,223.6
CW1WAR000039,Mahagaon (Pus),19.796111111111113,77.77305555555556,Base,,,,,,281.205
CW1WAR000040,Rui,19.54138888888889,77.57777777777777,Base,,,,,,404.575
CW1WAR000043,Kamgarpur,19.779166666666665,78.78138888888888,Base,,,,,,208.64
CW1WAR000049,Kapsi,20.43305555555556,78.5975,Base,,,,,,212.31
CW1WAR000052,Belgaon (Selu),20.826666666666668,78.71777777777778,Base,,,,,,260.83
CW1WAR000054,Nagari,20.425555555555558,78.87444444444444,Base,,,,,,208.155
CW1WAR000056,Patala,20.126944444444444,79.00138888888888,Base,,,,,,194.31
CW1WAR000059,Purad,19.964444444444442,79.02666666666667,Base,,,,,,189.3
CW1WAR000062,Mungoli (Township),19.864444444444445,79.125,Base,,,,,,100.84
CW1WAR000063,Bhishnur,21.109722222222224,78.12944444444443,Base,,,,,,302.98
CW1WAR000070,Lodhikheda,21.579444444444444,78.86583333333333,Base,,,,,,328.89
CW1WAR000071,Mondgaon (Yelakeli),20.811111111111114,78.59472222222222,Base,,,,,,259.4
CW1WAR000074,Upper Wardha Project,21.275277777777777,78.0586111111111,Inflow,,,,342.5,343.5,343.5
CW1WAR000076,Isapur Reservoir,19.725555555555555,77.43472222222222,Inflow,,,,441.0,445.3,441.4
CW1WEI000033,Bichhubaggu,21.692777777777778,78.86333333333333,Base,,,,,,349.75
CW1WEI000042,Ganeshganj,22.505,79.57888888888888,Base,,,,,,511.0
CW1WEI000045,Piplatola (Dutta),21.689722222222223,80.33361111111111,Base,,,,,,291.31
CW1WEI000046,Temni,21.55888888888889,80.465,Base,,,,,,302.66
CW1WEI000047,Sakoli Bridge,21.06416666666667,79.98694444444445,Base,,,,,,242.3
CW1WEI000053,Patansaongi,21.320833333333333,79.02444444444444,Base,,,,,,300.11
CW1WEI000055,Sakhra (Wadsa),20.62138888888889,79.93722222222223,Base,,,,,,219.56
CW1WEI000057,Sarra,22.008055555555554,78.93083333333334,Base,,,,,,642.73
CW1WEI000058,Mouda,21.140833333333333,79.38972222222223,Base,,,,,,261.6
CW1WEI000061,Kokiwada,21.897777777777776,79.23444444444445,Base,,,,,,554.38
CW1WEI000064,Dhanora (Kathani),20.278055555555554,80.28722222222223,Base,,,,,,228.885
CW1WEI000065,Sarekha,22.178611111111113,80.02472222222222,Base,,,,,,331.64
CW1WEI000067,Bina,21.269166666666667,79.16833333333334,Base,,,,,,288.1
CW1WEI000068,Jhilmili,22.044722222222223,79.16388888888889,Base,,,,,,589.64
CW1WEI000069,Nainpur,22.422777777777778,80.09277777777777,Base,,,,,,423.26
CW1WEI000072,Mungapar,22.334444444444443,79.86166666666666,Base,,,,,,444.05
CW1WEI000073,Pench Reservoir,21.65833333333333,79.23333333333333,Inflow,,,,490.0,493.6,
CW1WEI000074,Chhinda,22.185277777777777,78.9775,Base,,,,,,99.5
CW1WEI000075,Sanjay Sarovar Project,22.377222222222223,79.66361111111112,Inflow,,,,519.38,520.6,520.6
CW1WEI00037,Jogisakhra,20.49527777777778,80.02111111111111,Base,,,,,,214.19
CW1WEI180516,Mahalgaon,21.550555555555555,80.02666666666667,Base,,,,,,273.475
CW3GDL300814,Waraseoni,21.75027777777778,80.0363888888889,Base,,,,,,290.375
CW3WAR000060,Dhanora (Wardha),19.904444444444444,79.18361111111112,Base,,,,,,186.52
CW3WEI000034,Magardharra,21.95583333333333,80.10916666666667,Base,,,,,,309.2
CW3WEI121214,Bakhari,22.32472222222222,79.46805555555555,Base,,,,,,534.45
CWC_75,Gawana,21.327222222222222,79.18194444444445,Base,,,,,,98.73
DWRIS-01,Upper Rimbi,27.330833333333334,88.15194444444445,Base,"",,,,,1582.8
DWRIS-02,Lachen,27.71944444444444,88.56138888888889,Base,"",,,,,2518.0
DWRIS-04,Singtam,27.231666666666666,88.49916666666667,Level,"",354.59,355.09,,,356.09
DWRIS-05,Rothak,27.171666666666667,88.29944444444445,Level,"",363.98,364.98,,,365.98
DWRIS-06,Melli,27.085277777777776,88.45166666666667,Level,"",226.0,227.0,,,228.0
DWRIS-07, Rangma Range,27.613611111111112,88.62888888888888,Base,"",,,,,1610.0
DWRIS-08,Bop,27.611666666666668,88.65833333333335,Base,"",,,,,1623.28
DWRIS-10,Yuksum,27.36777777777778,88.20722222222223,Base,,,,,,1237.35
DWRIS-13,Ranipool,27.278888888888886,88.59444444444443,Base,"",,,,,772.0
DWRIS-14,Bakcha ,27.41777777777778,88.63027777777778,Base,"",,,,,1304.59
DWRIS-15,Laven ,27.524166666666666,88.52666666666667,Base,"",,,,,973.11
DWRIS-17,Sagbari,27.255,88.30499999999999,Base,"",,,,,503.69
DWRIS-18,Adarsh Gaon,27.231944444444444,88.49194444444444,Base,,,,,,347.5
FF - 2,Rangit- 3 Dam,27.290000000000003,88.28999999999999,Inflow,"",,,640.0,641.0,
FF- 3,Rangpo Dam,27.240000000000002,88.71000000000001,Inflow,"",,,913.8,,
FF- 4,Rongli Dam,27.2,88.71000000000001,Inflow,"",,,913.8,,
GGQ00H8,Mahua,25.8125,85.39277777777778,Base,,45.4,46.4,,,49.7
GYH70J7,GARHAKOTA,23.784722222222225,79.14361111111111,Base,"",369.0,370.0,,,371.74
GYI00A3,KORA-OLD,26.10611111111111,80.38388888888889,Base,"",108.0,109.0,,,110.9
GYL00B7,LALPUR,26.307222222222222,79.92,Base,"",110.0,111.0,,,113.74
GYN00N6,PACHAWALI,25.17888888888889,77.68694444444445,Base,,432.42,433.42,,,433.96
GYN10F5,BHIND,26.60777777777778,78.85666666666665,Base,"",125.0,125.95,,,131.45
GYQ00N7,ARNOTA,26.9625,78.3625,Base,"",137.8,138.8,,,142.88
HDCDSD60,KANNAPOOR,10.965833333333332,79.74194444444444,Base,,,,,,
HDCDSD61,Melapolagm,10.897777777777778,79.72500000000001,Base,,,,,,
HGDDDN-053,Devprayag (A),30.144444444444446,78.60111111111111,Base,,464.0,465.0,,,477.08
HR00001,WJC MLL,30.215833333333332,77.39444444444445,Base,,,,,,
IBO-1-056-0542,HANSA,32.44888888888889,77.86305555555555,Base,,,,,,3924.5
IBO-1-057-0543,GULLING,32.04277777777778,78.08194444444445,Base,,,,,,3580.72
IBO-1-058-0544,Shalkhar,31.999444444444446,78.57305555555556,Base,,,,,,2978.96
IBO-1-059-0545,Khab,31.80452777777778,78.64261111111112,Base,,,,,,2530.1
IBO-1-060-0546,Ghaluwal,31.479444444444443,76.22277777777778,Base,,,,,,366.8
IBO-2-062-0548,Ropa,31.799722222222226,78.415,Base,,,,,,3050.85
IBO-2-063-0549,Sangla,31.422222222222224,78.26861111111111,Base,,,,,,2511.5
ITCHAPURAM,ITCHAPURAM,19.098333333333333,84.67861111111111,Level,,,,,,
JOBRA,JOBRA(U/S),20.474999999999998,85.9,Base,,,,,,22.55
JOBRA(D/S),JOBRA(D/S),20.474999999999998,85.9,Base,,,,,,22.55
KATRAGADDA,KATRAGADDA,18.99361111111111,83.81194444444444,Base,"",,,,,
LKDHYD039,Penuganchi prolu,16.90722222222222,80.25111111111111,Base,,,,,,58.03
MALAPUARAM_CS,MALAPPUARAM CIVIL STATION,11.038527777777778,76.07634999999999,Base,,,,,,
MGD2-035,FATEHGANJ (E),28.06833333333333,79.63527777777779,Base,,,,,,156.136
MUNDALI(D/S),MUNDALI(D/S),20.45,85.73972222222223,Base,,,,,,
NAG001,NAGARAM,18.289166666666667,79.4738888888889,Base,,,,,,174.5
NARAJ B(D/S),NARAJ BARRAGE(D/S),20.8,85.96666666666667,Base,,,,,,27.8
NARAJ BARRAGE,NARAJ BARRAGE(U/S),20.8,85.96666666666667,Base,,,,,,27.8
NAUKUCHIATAL1,NAUKUCHIATAL,29.318555555555555,79.58416666666666,Base,"",,,,,
NBO-0-039-1240,Sip at Dholpur,22.60638888888889,77.19611111111111,Base,,272.8,273.5,,,276.68
NBO-0-045-1246,Bhamgarh,21.84361111111111,76.50444444444445,Base,,273.5,275.0,,,275.25
NBO-1-003-1204,Machrar at Gidha,22.90861111111111,81.19388888888889,Base,,696.0,697.0,,,696.82
NBO-1-012-1213,Gaur at Bhalawara,23.10888888888889,79.98833333333333,Base,,393.5,394.0,,,395.05
NBO-1-017-1218,Hiran at Singaldeep,23.38611111111111,79.9088888888889,Base,,365.0,366.0,,,366.16
NBO-1-020-1221,Sher at Kacchara,22.823888888888888,79.4575,Base,,405.3,406.5,,,405.98
NBO-1-026-1227,Dudhi at Panagar,22.836944444444445,78.60305555555556,Base,,331.7,333.5,,,332.0
NBO-1-028-1229,Tenduni at Maheshwar,22.977777777777778,78.32138888888889,Base,,311.8,312.5,,,315.5
NBO-1-028-1230,Barna Reservoir,23.049722222222226,78.06188888888889,Inflow,,,,348.55,351.45,351.45
NBO-1-031-1232,Palakmati at Sohagpur,22.696944444444444,78.20138888888889,Base,,,,,,326.3
NBO-1-033-1234,Machna at Shahpur,22.19472222222222,77.89861111111112,Base,,382.6,383.6,,,384.3
NBO-1-034-1235,Tawa at Tawakathi,22.20111111111111,77.95722222222223,Base,,369.3,370.3,,,373.05
NBO-1-040-1241,Jamner at Sandalpur,22.57777777777778,76.97166666666666,Base,,284.0,284.6,,,287.2
NBO-1-042-1243,Machak at Barangi,22.21722222222222,76.94611111111111,Base,,272.8,273.3,,,276.7
NBO-1-043-1244,Kalimachak at Charuwa,22.07361111111111,76.91472222222222,Base,,282.6,283.5,,,287.0
NBO-1-044-1245,Abna at Khandwa,21.813055555555557,76.325,Base,,302.0,303.0,,,302.95
NBO-1-046-1247,Indira Sagar Reservoir,22.282194444444443,76.47061111111111,Inflow,,,,262.13,263.35,263.35
NBO-1-049-1250,Choral at Barwah,22.246111111111112,76.05166666666666,Base,,175.0,176.0,,,175.4
NBO-1-053-1254,Borad at Thikri,22.073055555555555,75.4038888888889,Base,,165.0,166.0,,,168.33
NBO-1-055-1256,Deb at Khajuri,21.97083333333333,75.25777777777778,Base,,179.5,180.0,,,181.38
NBO-1-055-1259,Omkareshwar (NHPC) Reservoir,22.240000000000002,76.16000000000001,Inflow,,,,196.6,199.62,199.62
NBO-2-001-1202,Narmada at Gorakhpur,22.77,81.455,Base,,,,,,745.75
NBO-2-002-1203,Chakrar at Gadasarai,22.82638888888889,81.32444444444444,Base,,727.0,728.8,,,727.65
NBO-2-005-1206,Narmada at Maalpur,23.05638888888889,80.83722222222222,Base,,614.0,615.0,,,615.89
NBO-2-006-1207,Silgi at Kotrai,22.985277777777778,80.5961111111111,Base,,513.8,515.5,,,514.98
NBO-2-007-1208,Halon at Baratola,22.607222222222223,80.70444444444445,Base,,520.0,523.0,,,520.46
NBO-2-008-1209,Phen at Parsatola,22.52861111111111,80.98833333333333,Base,,591.0,592.5,,,591.17
